,id_student,gender,region,highest_education,imd_band,age_band,disability,dropout_status
17376,547424,1,7,2,8.0,0,0,0
17377,548861,1,3,1,6.0,0,0,0
17378,548992,1,3,2,2.0,0,0,1
17379,548994,1,7,2,8.0,0,0,0
17380,549139,1,1,1,7.0,0,0,1
17381,549262,1,9,2,5.0,0,0,0
17382,549681,1,1,1,2.0,0,1,0
17383,549960,1,11,1,1.0,1,0,0
17384,550025,1,3,1,6.0,0,0,0
17385,550059,1,2,1,6.0,0,0,0
17386,551017,0,3,2,2.0,0,0,0
17387,551182,1,11,1,4.0,0,0,1
17388,551430,1,0,1,3.0,0,0,1
17389,552485,1,9,2,4.0,0,0,0
17390,552795,1,5,2,9.0,0,0,0
17391,553943,1,0,2,7.0,0,0,0
17392,554052,1,4,3,1.0,0,0,0
17393,554132,1,8,2,5.0,0,1,0
17394,554235,1,5,1,6.0,1,0,1
17395,554999,1,5,2,2.0,0,1,1
17396,555020,1,7,1,7.0,0,0,1
17397,555447,1,12,2,2.0,0,0,0
17398,555925,1,0,2,2.0,0,0,1
17399,556177,1,0,2,3.0,1,0,0
17400,556211,1,4,3,9.0,1,0,0
17401,556231,0,3,2,4.0,0,0,0
17402,556742,1,0,1,7.0,0,0,0
17403,557147,1,7,2,10.0,0,0,0
17404,557415,1,9,2,5.0,0,0,0
17405,557490,1,4,1,3.0,0,0,0
17406,558054,1,4,1,5.0,0,0,0
17407,559519,1,6,2,6.0,0,0,0
17408,559551,1,7,1,10.0,0,0,0
17409,559617,0,0,1,10.0,0,1,0
17410,559645,1,4,3,6.0,0,0,0
17411,559758,1,6,1,7.0,1,0,0
17412,560326,1,3,1,5.0,1,0,1
17413,560502,1,1,2,2.0,1,1,0
17414,560734,1,1,2,10.0,0,0,0
17415,560876,1,11,1,5.0,0,0,0
17416,560924,1,9,1,4.0,0,0,1
17417,561054,1,12,1,1.0,0,0,0
17418,561192,1,11,1,3.0,0,0,0
17419,561519,1,5,1,2.0,0,0,1
17420,561740,1,11,1,8.0,0,0,1
17421,561787,1,9,1,7.0,0,0,1
17422,562315,1,9,1,5.0,0,1,1
17423,562675,1,3,1,7.0,0,0,1
17424,563418,0,6,2,9.0,0,0,0
17425,563666,1,1,2,7.0,0,0,0
17426,563990,1,12,1,7.0,0,0,1
17427,564894,1,8,1,10.0,1,0,0
17428,565561,1,7,3,2.0,1,0,0
17429,566071,1,9,1,4.0,0,0,0
17430,566201,1,5,1,3.0,0,0,0
17431,566306,1,5,2,6.0,1,0,1
17432,566970,1,0,2,5.0,0,0,1
17433,567752,1,0,2,6.0,0,1,0
17434,567779,1,0,1,5.0,0,0,0
17435,567892,1,7,2,4.0,1,0,0
17436,567950,1,11,2,8.0,1,0,0
17437,568751,1,5,3,8.0,0,0,1
17438,568813,1,11,2,9.0,0,0,0
17439,569358,1,6,3,5.0,0,0,0
17440,569560,1,11,2,5.0,0,0,0
17441,569694,1,5,1,8.0,0,0,0
17442,570414,1,2,1,2.0,0,0,0
17443,570448,1,12,2,4.0,0,0,0
17444,570626,1,9,1,2.0,0,0,0
17445,571186,1,3,2,4.0,0,0,0
17446,571443,0,1,3,8.0,0,0,0
17447,571448,0,8,2,4.0,0,0,0
17448,571617,1,5,2,3.0,0,0,1
17449,571620,1,5,1,1.0,0,0,0
17450,571686,1,8,1,9.0,0,0,0
17451,571710,1,3,1,3.0,0,0,1
17452,571711,1,9,1,3.0,0,0,1
17453,571754,1,7,2,8.0,0,0,1
17454,571818,1,12,2,5.0,0,0,0
17455,571963,1,4,2,4.0,0,0,1
17456,572021,1,3,1,6.0,0,0,0
17457,572024,1,6,3,8.0,0,0,0
17458,572080,1,12,2,2.0,0,0,0
17459,572146,1,9,1,2.0,0,0,0
17460,572168,1,8,3,6.0,0,0,1
17461,572186,1,11,2,1.0,0,1,1
17462,572403,1,9,2,10.0,0,0,0
17463,572515,1,10,1,3.0,0,1,0
17464,572602,1,8,2,7.0,0,0,0
17465,572658,1,4,1,1.0,1,0,1
17466,572944,1,0,1,6.0,0,0,0
17467,573110,1,0,1,10.0,0,0,1
17468,573200,1,1,1,6.0,0,0,0
17469,573214,1,9,3,7.0,0,0,0
17470,573242,1,11,2,3.0,0,0,1
17471,573244,1,7,2,10.0,0,0,1
17472,573292,1,2,2,5.0,0,0,0
17473,573336,1,8,2,4.0,0,0,0
17474,573547,1,0,1,10.0,1,0,1
17475,573550,1,10,1,8.0,0,0,0
17476,573593,1,1,2,4.0,1,0,0
17477,573944,0,8,1,3.0,0,0,1
17478,574038,1,8,1,6.0,0,0,0
17479,574101,1,9,1,7.0,1,0,0
17480,574608,1,6,2,4.0,1,0,0
17481,574670,1,3,2,2.0,0,0,1
17482,574888,1,9,1,3.0,0,0,0
17483,575208,1,11,1,6.0,0,0,1
17484,575241,1,8,1,10.0,0,0,0
17485,575318,1,5,3,1.0,0,0,0
17486,575336,1,0,1,4.0,0,0,0
17487,575343,1,6,3,9.0,0,0,0
17488,575401,1,4,2,2.0,0,0,0
17489,575469,1,3,3,1.0,1,0,1
17490,575601,1,3,2,2.0,0,0,1
17491,575762,1,12,3,5.0,1,0,0
17492,575764,0,5,2,6.0,0,0,0
17493,576036,1,7,2,7.0,0,0,0
17494,576202,1,4,1,2.0,1,0,0
17495,576292,1,1,1,1.0,0,0,0
17496,576298,1,10,3,5.0,0,0,1
17497,576301,1,4,3,2.0,0,0,1
17498,576405,1,6,3,3.0,0,1,0
17499,576409,1,11,2,5.0,0,0,1
17500,576481,0,7,1,10.0,0,0,1
17501,576606,1,6,3,10.0,0,0,1
17502,576631,1,4,2,4.0,0,0,0
17503,576750,1,8,3,7.0,1,0,0
17504,576834,1,9,2,4.0,0,0,1
17505,576909,1,8,2,7.0,0,0,0
17506,576962,1,12,2,5.0,0,0,0
17507,577560,1,9,3,6.0,0,0,0
17508,577735,1,7,2,6.0,0,0,0
17509,577784,0,7,2,6.0,0,0,0
17510,577887,1,1,2,3.0,0,0,1
17511,577995,1,1,1,8.0,0,0,0
17512,578056,1,12,2,5.0,0,0,0
17513,578438,1,9,2,9.0,0,0,0
17514,578472,1,6,1,10.0,1,0,0
17515,578623,1,10,2,7.0,0,0,1
17516,578654,1,12,1,4.0,0,0,0
17517,578722,1,1,1,3.0,0,0,1
17518,578725,1,6,3,10.0,0,0,0
17519,578736,1,6,3,2.0,1,0,0
17520,579011,1,5,2,2.0,1,0,0
17521,579098,1,9,1,8.0,1,0,1
17522,579130,1,11,2,8.0,0,1,0
17523,579199,0,1,1,8.0,0,0,0
17524,579206,1,10,2,2.0,1,0,0
17525,579499,1,9,1,4.0,0,0,1
17526,579604,1,5,1,8.0,0,0,0
17527,579723,1,7,1,10.0,1,0,0
17528,580372,1,12,3,8.0,0,0,0
17529,580719,0,6,3,9.0,1,0,0
17530,580774,1,10,1,6.0,0,0,0
17531,580970,1,11,2,3.0,0,0,0
17532,581011,1,11,1,9.0,0,0,1
17533,581047,1,1,2,8.0,0,0,1
17534,581234,1,5,2,6.0,0,0,0
17535,581340,1,6,3,10.0,0,0,0
17536,581438,1,0,2,5.0,0,0,0
17537,581439,1,11,3,8.0,0,0,0
17538,581453,0,4,2,3.0,0,0,1
17539,581533,1,9,2,7.0,0,0,0
17540,581716,0,2,1,1.0,0,0,0
17541,582170,1,11,2,2.0,0,0,1
17542,582768,1,2,2,10.0,0,1,0
17543,582913,1,0,1,9.0,0,0,0
17544,582983,1,5,2,8.0,0,0,1
17545,583186,1,5,1,3.0,0,0,0
17546,583427,0,11,1,4.0,0,0,1
17547,583714,1,9,2,7.0,0,0,0
17548,583833,1,6,1,7.0,0,0,1
17549,583839,1,6,1,7.0,1,0,0
17550,583844,1,3,1,1.0,0,0,1
17551,583855,1,11,2,1.0,0,0,0
17552,583933,1,6,1,4.0,1,0,0
17553,584115,1,0,1,1.0,0,0,1
17554,584444,1,5,2,6.0,0,0,1
17555,584514,1,11,1,7.0,0,0,1
17556,584567,1,8,1,10.0,0,0,0
17557,584923,1,11,3,6.0,0,0,1
17558,585056,1,5,2,5.0,0,0,1
17559,585279,1,11,2,7.0,0,0,0
17560,585471,1,12,2,7.0,0,0,0
17561,585758,1,12,1,1.0,0,0,0
17562,585837,1,1,2,6.0,0,0,0
17563,586236,1,0,2,10.0,0,0,0
17564,586314,1,5,2,6.0,1,0,0
17565,586587,1,5,1,9.0,0,0,1
17566,586621,1,11,2,7.0,0,0,0
17567,586979,1,8,2,5.0,1,0,0
17568,587014,1,8,2,9.0,0,0,0
17569,587226,1,6,1,2.0,0,1,0
17570,587319,1,11,2,7.0,0,0,0
17571,587346,1,10,2,6.0,0,0,0
17572,587382,1,4,2,4.0,0,0,0
17573,587616,1,1,2,8.0,0,0,0
17574,587677,1,0,1,5.0,0,0,1
17575,587682,1,9,1,8.0,0,0,0
17576,587714,1,0,2,9.0,0,0,0
17577,588231,1,3,1,5.0,1,0,0
17578,588280,1,7,2,6.0,1,0,0
17579,588442,1,5,1,1.0,0,0,0
17580,588502,1,1,1,2.0,0,0,0
17581,588583,1,3,3,4.0,0,0,0
17582,588628,1,9,2,7.0,2,0,0
17583,588706,1,3,1,7.0,0,0,1
17584,588835,1,6,1,6.0,0,0,0
17585,588852,1,3,1,5.0,0,0,1
17586,588942,1,11,3,10.0,0,0,0
17587,588974,1,11,1,2.0,1,0,1
17588,589211,1,6,2,8.0,1,0,0
17589,589380,1,10,3,2.0,0,0,0
17590,589472,1,12,1,3.0,0,0,1
17591,589484,1,5,1,1.0,0,0,1
17592,589506,1,4,2,5.0,0,0,0
17593,589555,1,1,2,9.0,0,0,1
17594,589799,1,10,1,9.0,0,0,0
17595,589856,1,0,2,10.0,0,0,1
17596,589902,1,7,1,7.0,0,0,0
17597,590017,1,0,3,9.0,0,0,0
17598,590436,1,5,3,1.0,0,0,1
17599,590882,1,8,1,8.0,0,0,0
17600,590942,1,1,2,3.0,0,0,1
17601,591165,1,6,1,2.0,0,0,0
17602,591178,1,12,3,7.0,0,0,1
17603,591398,1,8,2,10.0,1,0,1
17604,591424,1,5,3,6.0,0,0,1
17605,591942,1,3,1,9.0,1,0,0
17606,591944,1,4,1,5.0,0,0,0
17607,591995,1,6,2,5.0,0,0,0
17608,592172,1,5,1,8.0,0,0,0
17609,592250,1,6,3,10.0,0,0,0
17610,592791,1,1,3,5.0,0,0,0
17611,593362,1,6,1,2.0,1,0,1
17612,593400,1,0,2,9.0,0,0,0
17613,593487,1,6,3,5.0,0,0,0
17614,593534,1,0,1,4.0,1,0,0
17615,593587,1,1,2,4.0,1,0,0
17616,593845,1,5,1,6.0,0,0,0
17617,593924,1,3,2,10.0,0,0,0
17618,594233,1,4,2,3.0,0,0,0
17619,594431,0,1,2,7.0,0,0,0
17620,594452,1,6,3,10.0,0,0,0
17621,594458,1,5,1,3.0,0,0,0
17622,594517,1,9,2,9.0,0,0,0
17623,594602,1,0,1,6.0,0,0,0
17624,594755,1,4,1,8.0,0,0,1
17625,594864,1,12,1,8.0,0,0,0
17626,594976,1,6,3,2.0,0,0,0
17627,595100,1,6,4,9.0,1,0,1
17628,595244,1,1,2,5.0,1,0,0
17629,595362,1,5,2,3.0,0,0,1
17630,595453,1,3,1,2.0,0,0,1
17631,595515,1,10,2,5.0,1,0,0
17632,595990,0,3,1,4.0,1,0,1
17633,596002,1,0,2,9.0,0,0,1
17634,596137,1,0,1,9.0,0,0,1
17635,596361,1,4,1,8.0,1,0,0
17636,596404,1,3,1,4.0,1,0,0
17637,596526,1,5,3,10.0,0,0,0
17638,596614,1,8,1,7.0,0,0,1
17639,596676,1,3,2,2.0,0,0,1
17640,597206,1,1,2,8.0,0,0,0
17641,597335,0,0,2,10.0,0,0,0
17642,597376,0,8,2,3.0,0,1,0
17643,597459,1,3,3,4.0,0,0,0
17644,597573,1,3,2,2.0,1,1,0
17645,598547,1,10,1,1.0,0,0,0
17646,598809,1,11,1,5.0,0,0,0
17647,598819,1,0,3,10.0,0,0,0
17648,598821,1,11,2,6.0,0,0,1
17649,598973,1,0,2,5.0,0,1,0
17650,599284,1,10,1,9.0,0,0,0
17651,599520,1,5,2,8.0,0,0,1
17652,599588,1,10,2,6.0,0,0,0
17653,599768,1,10,1,4.0,0,0,0
17654,599982,1,11,2,8.0,0,0,1
17655,600077,1,6,1,8.0,0,0,0
17656,600127,1,10,2,3.0,1,0,0
17657,600187,1,7,2,3.0,0,0,0
17658,600198,1,2,2,3.0,0,0,0
17659,600623,1,9,2,3.0,0,0,1
17660,600816,1,9,2,10.0,0,0,1
17661,600916,1,6,1,4.0,0,0,0
17662,600978,1,0,1,10.0,0,0,1
17663,601157,1,11,1,5.0,0,0,1
17664,601182,1,6,1,6.0,0,0,0
17665,601223,1,10,1,2.0,0,0,1
17666,601248,1,10,1,5.0,1,0,1
17667,601370,0,3,2,7.0,1,0,1
17668,601407,1,12,1,1.0,0,0,1
17669,601433,1,9,1,6.0,0,0,0
17670,601873,1,8,3,5.0,0,0,0
17671,602037,1,7,1,7.0,0,0,1
17672,602233,1,11,3,10.0,0,0,0
17673,602244,1,6,3,3.0,0,0,0
17674,602268,1,12,2,7.0,0,0,0
17675,602275,1,0,2,2.0,0,0,0
17676,602389,0,3,2,5.0,1,0,0
17677,602424,1,0,1,5.0,0,0,0
17678,602659,1,6,2,8.0,0,0,1
17679,602663,1,10,1,10.0,0,0,0
17680,602816,1,3,2,4.0,0,0,0
17681,602944,1,5,2,8.0,0,1,0
17682,603309,1,9,2,9.0,0,0,0
17683,603357,1,8,1,8.0,1,0,1
17684,603455,1,2,1,4.0,1,0,0
17685,603565,1,8,1,9.0,0,0,1
17686,604050,1,4,2,2.0,0,0,0
17687,604393,1,8,2,9.0,0,0,0
17688,604685,1,0,2,8.0,1,0,0
17689,604875,1,10,2,7.0,1,0,1
17690,605262,1,6,2,8.0,0,0,1
17691,605361,1,3,1,4.0,0,0,0
17692,605480,1,4,1,8.0,0,0,1
17693,605587,1,8,2,6.0,0,0,1
17694,605908,1,5,2,10.0,0,0,1
17695,606047,0,8,2,8.0,0,0,0
17696,606190,1,1,1,4.0,1,0,1
17697,606303,1,4,2,7.0,0,0,1
17698,606373,1,7,3,10.0,1,0,0
17699,606606,1,6,2,3.0,0,0,0
17700,606743,1,3,1,3.0,0,0,0
17701,607178,1,0,3,7.0,0,0,0
17702,607814,0,1,2,7.0,1,0,0
17703,607883,1,5,1,4.0,1,0,1
17704,608024,0,2,3,8.0,0,0,0
17705,608591,1,4,1,3.0,0,0,1
17706,608884,1,0,1,9.0,0,0,0
17707,608967,1,8,1,3.0,0,1,0
17708,609490,1,12,1,5.0,0,0,1
17709,609583,1,10,2,5.0,0,0,1
17710,609682,1,5,3,2.0,0,0,0
17711,609748,1,8,1,5.0,0,0,1
17712,610025,1,6,3,9.0,0,0,0
17713,610143,1,8,2,5.0,0,0,0
17714,610188,1,5,2,2.0,0,0,0
17715,610503,1,11,2,3.0,0,0,0
17716,610695,1,11,1,3.0,0,0,1
17717,610855,1,1,1,6.0,0,0,0
17718,610873,1,1,1,4.0,0,0,0
17719,610888,1,9,1,4.0,0,0,0
17720,610979,1,8,2,6.0,0,0,0
17721,611049,1,4,2,9.0,0,0,0
17722,611202,1,6,2,10.0,0,0,0
17723,611206,1,10,1,2.0,0,0,0
17724,611344,1,8,1,8.0,1,0,0
17725,611405,1,11,1,10.0,0,0,1
17726,611561,0,6,2,8.0,0,0,0
17727,611564,1,6,2,5.0,0,0,0
17728,611565,0,6,2,6.0,0,1,1
17729,611639,0,6,2,8.0,0,0,0
17730,612048,1,6,2,8.0,0,0,0
17731,612191,1,6,1,2.0,1,0,0
17732,612199,1,6,3,2.0,0,0,1
17733,965763,1,5,2,6.0,1,0,0
17734,991843,0,6,2,9.0,1,0,0
17735,1053702,1,6,3,7.0,1,0,0
17736,1400592,1,6,2,1.0,1,0,1
17737,1487084,1,7,3,4.0,1,0,0
17738,1529371,1,4,3,9.0,1,0,0
17739,1567505,1,0,2,8.0,1,0,0
17740,1622944,1,6,2,1.0,1,1,0
17741,1667346,1,12,3,7.0,1,0,0
17742,1725109,1,10,3,6.0,1,0,0
17743,1762336,1,1,2,4.0,1,0,0
17744,1837015,1,3,1,4.0,1,0,0
17745,1861793,1,8,1,8.0,1,0,0
17746,1915408,1,6,3,6.0,1,1,0
17747,1951925,1,12,2,2.0,0,0,0
17748,1954230,1,5,2,1.0,1,0,0
17749,1991903,0,12,2,2.0,0,0,0
17750,2028474,1,8,2,5.0,1,0,0
17751,2033951,1,11,2,3.0,1,0,0
17752,2046324,0,6,3,4.0,1,0,0
17753,2115680,1,5,1,1.0,1,0,1
17754,2128283,1,7,3,6.0,1,0,1
17755,2137413,1,5,1,3.0,1,0,0
17756,2187588,1,2,2,8.0,1,0,1
17757,2199455,1,8,2,2.0,0,0,0
17758,2255516,1,11,1,2.0,1,0,0
17759,2274938,1,0,3,5.0,0,0,0
17760,2326597,0,3,2,2.0,0,1,0
17761,2331750,1,6,1,6.0,0,0,0
17762,2408307,1,9,2,10.0,0,0,0
17763,2435050,0,5,1,1.0,0,1,1
17764,2435726,0,6,3,5.0,0,0,0
17765,2505299,1,6,2,4.0,0,0,0
17766,2513333,1,0,2,9.0,0,0,0
17767,2518880,1,6,3,2.0,1,0,0
17768,2537898,1,8,1,10.0,1,0,0
17769,2541992,1,10,1,4.0,0,0,1
17770,2542645,1,9,2,3.0,0,0,0
17771,2562704,1,6,2,9.0,1,0,1
17772,2590189,1,10,3,9.0,1,0,0
17773,2598509,1,3,1,4.0,0,0,0
17774,2607824,1,11,1,7.0,1,0,0
17775,2608828,1,7,3,6.0,1,0,0
17776,2610857,1,12,1,1.0,1,0,1
17777,2614546,1,12,3,1.0,1,0,1
17778,2623960,1,6,3,6.0,1,0,1
17779,2625693,1,4,2,6.0,0,0,0
17780,2641254,1,0,1,10.0,0,0,0
17781,2641364,1,1,2,3.0,1,0,0
17782,2657915,1,12,1,6.0,1,0,0
17783,2670012,1,4,2,2.0,0,0,1
17784,2681277,1,3,3,4.0,1,0,1
17785,25150,1,5,3,10.0,0,0,0
17786,27780,1,10,2,2.0,0,0,0
17787,35340,1,8,2,6.0,0,0,0
17788,70537,1,3,1,2.0,1,0,0
17789,121574,0,0,2,2.0,0,0,0
17790,128971,1,1,3,9.0,0,0,0
17791,148282,1,5,3,9.0,0,0,0
17792,156594,1,8,4,10.0,2,0,0
17793,158831,1,3,2,5.0,0,0,0
17794,165376,0,3,2,7.0,0,0,0
17795,170936,1,5,3,2.0,1,0,0
17796,171334,1,9,2,4.0,1,0,1
17797,174512,1,11,1,10.0,0,0,1
17798,186476,1,5,2,10.0,0,0,0
17799,188260,1,10,2,5.0,0,0,0
17800,231019,1,9,1,6.0,0,0,0
17801,234559,1,6,3,7.0,1,0,0
17802,244166,1,11,2,3.0,0,0,0
17803,267961,1,6,1,10.0,0,0,0
17804,274218,1,3,1,5.0,0,0,0
17805,293670,1,8,2,5.0,1,0,1
17806,303774,1,6,1,3.0,0,0,1
17807,335355,1,8,2,9.0,0,0,0
17808,353368,1,5,2,2.0,0,0,0
17809,353953,1,7,2,10.0,0,0,0
17810,359728,1,3,1,3.0,0,0,1
17811,368306,1,1,2,8.0,0,0,0
17812,380921,1,0,3,7.0,0,0,0
17813,382432,1,9,1,1.0,1,0,1
17814,382910,1,0,3,10.0,0,0,0
17815,383239,1,10,1,9.0,0,0,0
17816,393488,1,3,0,3.0,0,0,0
17817,407428,1,11,1,4.0,0,0,0
17818,410810,0,8,1,10.0,0,0,0
17819,413891,1,10,2,1.0,0,0,0
17820,417547,1,8,1,10.0,0,0,0
17821,420333,0,7,1,9.0,1,0,0
17822,422341,1,1,1,9.0,0,0,1
17823,424978,1,10,1,7.0,0,0,0
17824,437971,1,6,2,9.0,0,0,1
17825,441852,1,9,2,8.0,0,0,0
17826,443948,1,3,1,6.0,1,0,0
17827,444197,1,8,2,10.0,0,0,0
17828,444349,1,0,2,10.0,0,1,0
17829,446077,1,1,1,9.0,1,0,0
17830,447235,1,0,2,6.0,0,0,0
17831,469861,1,5,3,7.0,0,0,0
17832,474674,0,1,1,4.0,0,0,1
17833,475497,1,6,2,6.0,0,0,0
17834,478791,1,11,3,7.0,1,0,0
17835,486836,0,5,2,2.0,0,0,0
17836,487239,1,5,2,7.0,0,0,0
17837,488828,1,5,2,7.0,0,0,0
17838,491570,0,12,2,6.0,0,0,1
17839,492403,0,11,2,5.0,0,0,0
17840,494427,1,6,3,3.0,0,0,0
17841,494872,1,8,1,9.0,0,0,0
17842,497361,1,1,2,9.0,0,0,0
17843,497580,1,0,2,7.0,0,0,0
17844,498261,1,12,1,2.0,0,0,1
17845,502640,1,3,2,2.0,1,0,1
17846,504062,1,6,3,5.0,0,0,0
17847,504652,1,3,1,8.0,0,0,0
17848,504728,0,9,1,1.0,0,0,0
17849,505333,1,10,1,1.0,0,0,0
17850,505855,1,9,2,7.0,0,0,0
17851,510545,1,5,2,1.0,0,0,1
17852,511199,1,8,2,5.0,1,0,0
17853,513211,1,3,2,5.0,0,0,0
17854,513672,1,9,1,8.0,0,0,0
17855,516728,1,7,1,9.0,0,0,0
17856,520824,0,11,1,3.0,0,0,1
17857,529304,1,3,2,2.0,0,1,0
17858,531845,1,8,1,5.0,0,0,0
17859,532570,0,10,2,5.0,0,0,1
17860,536996,1,1,2,9.0,1,0,1
17861,538102,1,8,2,6.0,1,0,0
17862,541999,1,5,2,4.0,0,0,0
17863,542524,1,1,1,1.0,1,0,0
17864,544295,1,8,2,10.0,1,1,0
17865,547100,1,6,1,7.0,0,0,0
17866,549401,0,0,1,2.0,1,0,1
17867,550197,1,5,1,5.0,0,0,0
17868,550357,1,7,2,8.0,0,0,0
17869,552067,1,3,3,4.0,0,0,0
17870,553914,1,12,2,1.0,0,0,1
17871,554988,1,3,2,2.0,0,0,1
17872,555756,1,6,1,10.0,0,0,0
17873,558342,1,12,1,5.0,0,0,1
17874,558492,0,6,3,3.0,0,0,0
17875,563902,1,4,2,5.0,0,0,1
17876,566337,1,9,3,7.0,0,0,0
17877,566422,1,11,2,2.0,0,0,0
17878,569620,0,6,1,9.0,0,0,0
17879,571789,1,2,2,8.0,0,0,1
17880,571946,1,5,2,5.0,1,0,1
17881,572249,1,1,1,3.0,0,0,0
17882,573072,1,11,1,6.0,0,0,1
17883,575473,0,6,3,10.0,0,1,0
17884,575777,1,12,1,6.0,1,0,0
17885,577562,1,5,1,7.0,0,0,0
17886,581257,1,9,2,1.0,0,0,0
17887,581269,1,3,2,5.0,1,0,0
17888,582094,1,10,2,10.0,0,0,1
17889,583968,1,7,1,2.0,0,0,0
17890,584698,1,10,1,9.0,0,0,0
17891,587323,1,3,2,3.0,1,0,0
17892,589001,1,0,1,4.0,0,0,1
17893,589033,1,6,3,1.0,0,0,0
17894,589083,1,6,3,4.0,1,0,1
17895,589260,1,5,1,3.0,1,0,0
17896,589828,1,0,1,7.0,0,1,0
17897,592080,1,6,1,2.0,1,0,1
17898,592593,1,8,2,10.0,0,0,0
17899,592666,0,1,1,3.0,0,0,0
17900,593733,1,6,3,2.0,0,0,0
17901,593941,1,11,2,2.0,0,1,1
17902,594131,1,1,1,3.0,0,1,0
17903,594684,1,6,3,5.0,0,0,0
17904,595808,1,0,1,5.0,0,0,0
17905,596347,1,6,2,8.0,0,0,0
17906,597909,0,3,1,6.0,0,0,0
17907,599056,1,11,3,2.0,0,0,0
17908,599554,0,8,3,8.0,1,0,0
17909,600801,1,6,2,10.0,0,1,0
17910,601211,1,4,2,7.0,0,0,0
17911,601386,1,7,2,5.0,0,0,0
17912,602721,1,8,3,9.0,0,0,0
17913,603531,1,3,3,8.0,1,0,0
17914,604172,1,8,3,7.0,1,0,0
17915,604270,1,3,1,6.0,1,0,0
17916,604337,1,11,2,8.0,0,0,0
17917,604490,1,5,3,1.0,1,0,1
17918,604789,1,12,1,3.0,0,0,0
17919,605136,0,6,3,2.0,0,0,1
17920,606290,1,1,1,2.0,0,0,1
17921,607570,1,10,1,2.0,0,0,0
17922,608694,1,0,1,9.0,0,0,1
17923,610927,1,9,2,4.0,0,0,1
17924,611502,1,11,1,7.0,1,0,0
17925,611971,1,5,2,4.0,0,0,1
17926,611999,1,2,2,3.0,0,0,0
17927,613091,1,6,2,6.0,0,0,0
17928,613213,1,8,1,4.0,1,0,0
17929,613790,1,6,3,6.0,1,0,1
17930,614234,1,6,3,7.0,1,0,0
17931,614245,1,6,2,5.0,1,0,0
17932,614754,1,6,3,9.0,0,0,0
17933,615112,1,10,1,3.0,1,0,0
17934,616700,1,3,1,4.0,1,0,1
17935,616708,1,7,2,8.0,0,0,0
17936,616927,1,4,2,8.0,0,0,0
17937,616976,1,12,2,9.0,0,0,1
17938,617309,1,10,2,4.0,0,0,1
17939,617455,1,0,2,8.0,0,0,0
17940,617531,1,6,3,6.0,0,0,0
17941,618701,1,5,1,1.0,0,0,1
17942,618768,1,0,1,9.0,0,0,1
17943,619369,1,0,1,7.0,0,0,1
17944,619887,1,1,1,6.0,0,0,1
17945,620260,1,5,2,4.0,1,0,0
17946,620414,1,1,1,7.0,0,0,0
17947,620434,1,0,1,7.0,0,0,1
17948,620916,1,1,1,2.0,0,0,0
17949,621853,1,0,1,5.0,0,0,1
17950,622037,1,0,2,3.0,0,0,0
17951,622280,1,6,1,1.0,1,0,0
17952,622315,1,4,1,3.0,0,0,1
17953,622609,1,12,2,2.0,0,0,0
17954,623105,1,5,1,7.0,0,0,0
17955,623111,1,12,2,1.0,0,1,1
17956,623115,1,1,2,7.0,0,0,0
17957,623184,0,9,2,9.0,0,0,0
17958,623940,1,10,2,3.0,0,0,0
17959,624034,1,1,2,8.0,0,0,1
17960,624050,1,0,1,6.0,0,0,1
17961,624153,1,11,1,9.0,0,0,0
17962,624266,0,7,2,5.0,0,0,1
17963,624384,1,12,1,6.0,0,0,1
17964,625174,0,0,2,5.0,0,0,0
17965,625861,1,11,2,6.0,0,0,0
17966,625901,1,12,1,5.0,1,0,1
17967,626022,0,1,1,5.0,0,0,1
17968,626494,1,6,2,6.0,0,0,0
17969,626749,1,3,2,3.0,0,0,0
17970,626789,1,9,1,5.0,0,0,1
17971,627390,1,5,1,4.0,0,0,1
17972,627461,1,10,2,6.0,0,0,0
17973,627961,1,10,1,5.0,0,0,0
17974,628054,1,1,1,5.0,1,0,1
17975,628686,1,0,1,5.0,0,0,1
17976,628914,1,3,3,4.0,1,0,0
17977,628959,1,5,2,8.0,0,0,0
17978,629089,1,12,2,6.0,1,0,0
17979,629202,1,4,3,5.0,0,0,0
17980,629234,1,3,1,1.0,0,0,1
17981,629283,1,6,1,2.0,1,0,1
17982,629421,1,0,3,10.0,0,0,1
17983,629506,1,6,1,9.0,0,0,0
17984,629627,0,7,3,9.0,1,0,1
17985,629753,1,6,2,7.0,1,0,0
17986,629765,1,3,1,2.0,1,0,1
17987,630120,0,3,2,5.0,0,0,1
17988,630416,1,6,2,6.0,0,0,1
17989,630696,1,0,1,8.0,0,0,0
17990,630722,1,5,1,7.0,0,0,0
17991,630980,1,9,2,9.0,1,0,1
17992,631509,1,6,1,6.0,1,0,0
17993,631807,1,1,3,3.0,1,0,1
17994,632329,1,3,0,2.0,1,0,1
17995,632376,1,9,1,10.0,0,0,1
17996,632800,1,9,1,3.0,0,0,0
17997,632883,1,10,1,7.0,0,0,0
17998,632977,1,9,2,7.0,0,1,0
17999,633107,1,6,3,8.0,0,0,0
18000,633259,1,5,1,6.0,0,0,0
18001,633304,1,5,1,4.0,0,0,0
18002,633530,1,11,1,1.0,1,0,1
18003,633605,0,6,2,9.0,0,0,0
18004,634318,1,10,1,10.0,0,0,0
18005,634869,1,12,2,9.0,0,0,0
18006,996047,1,5,2,3.0,1,0,0
18007,1410398,1,5,3,4.0,1,0,0
